X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-13152189.1791,4046745.6763,57,9154057,Fillmore Station,https://www.metro.net/riding/paid_parking/gold-line/,80416,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.1335278440001,-118.148125592,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91105,Fillmore Station - LACMTA
-13152199.0941,4047880.9615,58,9154058,Del Mar Station,https://www.metro.net/riding/paid_parking/gold-line/,80417,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.141968999,-118.14821466,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91105,Del Mar Station - LACMTA
-13152133.1195,4048712.6104,59,9154059,Memorial Park Station,https://www.metro.net/riding/paid_parking/gold-line/,80418,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.148152,-118.147622,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,BELOW,NOT AVAILABLE,PASADENA,CA,91101,Memorial Park Station - LACMTA
-13150348.2228,4049203.9883,60,9154060,Lake Station,https://www.metro.net/riding/paid_parking/gold-line/,80419,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.151805,-118.131588,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,340 N LAKE AVE,PASADENA,CA,91106,Lake Station - LACMTA
-13148378.2583,4049287.7155,61,9154061,Allen Station,https://www.metro.net/riding/paid_parking/gold-line/,80420,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.1524274290001,-118.113891508,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91106,Allen Station - LACMTA
-13144717.6099,4048659.4964,62,9154062,Sierra Madre Villa Station,https://www.metro.net/riding/paid_parking/gold-line/,80421,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.147757131,-118.081007344,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91107,Sierra Madre Villa Station - LACMTA
-13162183.096,4035526.3174,63,9154063,Little Tokyo / Arts District Station,https://www.metro.net/riding/paid_parking/gold-line/,80408,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0500635280001,-118.237902475,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90012,Little Tokyo / Arts District Station - LACMTA
-13160848.0267,4035199.6615,64,9154064,Pico / Aliso Station,https://www.metro.net/riding/paid_parking/gold-line/,80407,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0476322000001,-118.225909344,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90033,Pico / Aliso Station - LACMTA
-13160146.1364,4035143.2353,65,9154065,Mariachi Plaza / Boyle Heights Station,https://www.metro.net/riding/paid_parking/gold-line/,80406,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0472122080001,-118.219604156,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,BELOW,NOT AVAILABLE,LOS ANGELES,CA,90033,Mariachi Plaza / Boyle Heights Station - LACMTA
-13159083.6874,4034688.9419,66,9154066,Soto Station,https://www.metro.net/riding/paid_parking/gold-line/,80405,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0438307310001,-118.210060014,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,BELOW,NOT AVAILABLE,LOS ANGELES,CA,90033,Soto Station - LACMTA
-13157093.5427,4033403.7585,67,9154067,Indiana Station,https://www.metro.net/riding/paid_parking/gold-line/,80404,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.034263895,-118.19218224,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90063,Indiana Station - LACMTA
-13154414.0872,4033276.791,68,9154068,Maravilla Station,https://www.metro.net/riding/paid_parking/gold-line/,80403,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.033318697,-118.168112282,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90022,Maravilla Station - LACMTA
-13153633.2123,4033283.0761,69,9154069,East LA Civic Center Station,https://www.metro.net/riding/paid_parking/gold-line/,80402,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.033365486,-118.161097563,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90022,East LA Civic Center Station - LACMTA
-13152844.9345,4033287.4115,70,9154070,Atlantic Station,https://www.metro.net/riding/paid_parking/gold-line/,80401,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0333977610001,-118.154016343,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90022,Atlantic Station - LACMTA
-13165321.6961,4034276.0092,71,9154071,Pico Station,https://www.metro.net/riding/paid_parking/expo-line/,80121,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.040757,-118.266097,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90015,Pico Station - LACMTA
-13166151.7835,4032722.1199,72,9154072,LATTC / Ortho Institute Station,https://www.metro.net/riding/paid_parking/expo-line/,80123,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.029189376,-118.273553802,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,LATTC / Ortho Institute Station - LACMTA
-13166660.0904,4031772.5886,73,9154073,Jefferson / USC Station,https://www.metro.net/riding/paid_parking/expo-line/,80124,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.02212,-118.27812,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,Jefferson / USC Station - LACMTA
-13167507.2317,4031250.1325,74,9154074,Expo Park / USC Station,https://www.metro.net/riding/paid_parking/expo-line/,80125,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0182300000001,-118.28573,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,Expo Park / USC Station - LACMTA
-13168156.1808,4031252.147,75,9154075,Expo / Vermont Station,https://www.metro.net/riding/paid_parking/expo-line/,80126,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.018245,-118.291559609,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,Expo / Vermont Station - LACMTA
-13170087.6175,4031263.5629,76,9154076,Expo / Western Station,https://www.metro.net/riding/paid_parking/expo-line/,80127,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.01833,-118.30891,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90018,Expo / Western Station - LACMTA
-13173000.6259,4031827.1188,77,9154077,Expo / Crenshaw Station,https://www.metro.net/riding/paid_parking/expo-line/,80128,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.022526,-118.335078,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90018,Expo / Crenshaw Station - LACMTA
-13174227.0328,4032022.5432,78,9154078,Farmdale Station,https://www.metro.net/riding/paid_parking/expo-line/,80129,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.023981,-118.346095,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90016,Farmdale Station - LACMTA
-13175236.0326,4032132.9495,79,9154079,Expo / La Brea / Ethel Bradley Station,https://www.metro.net/riding/paid_parking/expo-line/,80130,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0248030000001,-118.355159,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,ELEVATED,NOT AVAILABLE,LOS ANGELES,CA,90016,Expo / La Brea / Ethel Bradley Station - LACMTA
-13177124.1225,4032341.4079,80,9154080,La Cienega / Jefferson Station,https://www.metro.net/riding/paid_parking/expo-line/,80131,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.026355,-118.37212,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,ELEVATED,NOT AVAILABLE,LOS ANGELES,CA,90016,La Cienega / Jefferson Station - LACMTA
-13178990.7359,4032547.2458,81,9154081,Culver City Station,https://www.metro.net/riding/paid_parking/expo-line/,80132,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.027887461,-118.388888073,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,ELEVATED,NOT AVAILABLE,CULVER CITY,CA,90232,Culver City Station - LACMTA
-9400510.4023,3980579.6474,82,4022001,AIRPORT STATION,http://www.itsmarta.com/Airport.aspx,908695,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.6401121690001,-84.4462217289999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,COLLEGE PARK,GA,30320,AIRPORT STATION - MARTA
-9393946.7355,4000537.189,83,4022002,ARTS CENTER STATION,http://www.itsmarta.com/Arts-Center.aspx,906369,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7892407090001,-84.387259307,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,1255 WEST PEACHTREE ST,ATLANTA,GA,30309,ARTS CENTER STATION - MARTA
-9397317.3322,3996149.7514,84,4022003,ASHBY STATION,http://www.itsmarta.com/Ashby.aspx,908963,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.756478718,-84.417537892,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,65 JOSEPH E LOWERY BLVD,ATLANTA,GA,30314,ASHBY STATION - MARTA
-9382254.3964,3998660.3989,85,4022004,AVONDALE STATION,http://www.itsmarta.com/Avondale.aspx,908438,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7752278250001,-84.282225238,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,915 EAST PONCE DE LEON AVE,DECATUR,GA,30030,AVONDALE STATION - MARTA
-9398583.5962,3998257.8095,86,4022005,BANKHEAD STATION,http://www.itsmarta.com/Bankhead.aspx,907960,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7722216290001,-84.428912935,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,7010 PEACHTREE DUNWOODY RD,SANDY SPRINGS,GA,30318,BANKHEAD STATION - MARTA
-9388611.7147,4010039.9489,87,4022006,BROOKHAVEN-OGLETHORPE STATION,http://www.itsmarta.com/Brookhaven.aspx,908186,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.8601570000001,-84.339334,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,4047 PEACHTREE ROAD,BROOKHAVEN,GA,30319,BROOKHAVEN-OGLETHORPE STATION - MARTA
-9391796.6788,4008433.1579,88,4022007,BUCKHEAD STATION,http://www.itsmarta.com/Buckhead.aspx,908639,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.848170125,-84.367945019,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3360 PEACHTREE ROAD,ATLANTA,GA,30326,BUCKHEAD STATION - MARTA
-9384939.1561,4013709.65,89,4022008,CHAMBLEE STATION,http://www.itsmarta.com/Chamblee.aspx,908603,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.8875271490001,-84.306342845,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,5200NEW PEACHTREE ROAD,CHAMBLEE,GA,30341,CHAMBLEE STATION - MARTA
-9393968.1472,3997502.0702,90,4022009,CIVIC CENTER STATION,http://www.itsmarta.com/Civic-Center.aspx,908911,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.766578125,-84.387451652,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,435 WEST PEACHTREE STREET,ATLANTA,GA,30308,CIVIC CENTER STATION - MARTA
-9400798.7746,3982127.9611,91,4022010,COLLEGE PARK STATION,http://www.itsmarta.com/College-Park.aspx,907844,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.6516908830001,-84.448812222,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3800 MAIN STREET,ATLANTA,GA,30337,COLLEGE PARK STATION - MARTA
-9383899.3036,3998577.0689,92,4022011,DECATUR STATION,http://www.itsmarta.com/Decatur.aspx,908475,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7746055960001,-84.2970016909999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,400 CHURCH STREET,DECATUR,GA,30030,DECATUR STATION - MARTA
-9395066.9948,3996148.7849,93,4022012,DOME-GWCC-PHILIPS ARENA-CNN STATION,http://www.itsmarta.com/Omni.aspx,908435,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7564715,-84.397322768,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,100 CENTENNIAL OLYMPIC PARK,ATLANTA,GA,30303,DOME-GWCC-PHILIPS ARENA-CNN STATION - MARTA
-9382023.3172,4015791.3305,94,4022013,DORAVILLE STATION,http://www.itsmarta.com/Doraville.aspx,908845,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.9030492810001,-84.280149418,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,6000 NEW PEACHTREE ROAD,DORAVILLE,GA,30340,DORAVILLE STATION - MARTA
-9389175.3172,4018224.8356,95,4022014,DUNWOODY STATION,http://www.itsmarta.com/Dunwoody.aspx,908047,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.921191225,-84.3443969269999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,1200 HAMMOND DRIVE,DUNWOODY,GA,30346,DUNWOODY STATION - MARTA
-9385627.6319,3997321.0678,96,4022015,EAST LAKE STATION,http://www.itsmarta.com/East-Lake.aspx,908566,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7652264290001,-84.312527528,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2260 COLLEGE AVENUE,ATLANTA,GA,30317,EAST LAKE STATION - MARTA
-9399878.798,3985578.212,97,4022016,EAST POINT STATION,http://www.itsmarta.com/East-Point.aspx,908628,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.6774872010001,-84.440547931,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2848 EAST MAIN STREET,EAST POINT,GA,30344,EAST POINT STATION - MARTA
-9388651.2331,3996886.7595,98,4022017,EDGEWOOD-CANDLER PARK STATION,http://www.itsmarta.com/Edgewood-Candler-Park.aspx,908476,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.761983,-84.339689,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,1475 DEKALB AVENUE,ATLANTA,GA,30307,EDGEWOOD-CANDLER PARK STATION - MARTA
-9394424.2619,3995807.6978,99,4022018,FIVE POINTS STATION,http://www.itsmarta.com/Five-Points.aspx,908976,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.753924,-84.3915489999999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,30 ALABAMA STREET SW,ATLANTA,GA,30303,FIVE POINTS STATION - MARTA
-9394906.0591,3995083.2832,100,4022019,GARNETT STATION,http://www.itsmarta.com/Garnett.aspx,907843,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.748513266,-84.3958770579999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,225 PEACHTREE STREET,ATLANTA,GA,30303,GARNETT STATION - MARTA
-9393754.6481,3995268.2626,101,4022020,GEORGIA STATE STATION,http://www.itsmarta.com/Georgia-State.aspx,908618,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.74989493,-84.385533757,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,170 PIEDMONT AVENUE,ATLANTA,GA,30303,GEORGIA STATE STATION - MARTA
-9403266.563,3995877.3769,102,4022021,HAMILTON E HOLMES STATION,http://www.itsmarta.com/Hamilton-E-Holmes.aspx,907907,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7544444230001,-84.4709807419999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,70 HAMILTON E HOLMES DRIVE NW,ATLANTA,GA,30311,HAMILTON E HOLMES STATION - MARTA
-9376366.1255,3997943.559,103,4022022,INDIAN CREEK STATION,http://www.itsmarta.com/Indian-Creek.aspx,908515,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7698750000001,-84.2293299999999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3901 DURHAM PARK ROAD,ATLANTA,GA,30083,INDIAN CREEK STATION - MARTA
-9390083.4697,3996311.6668,104,4022023,INMAN PARK-REYNOLDSTOWN STATION,http://www.itsmarta.com/Inman-Park.aspx,908437,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.757688,-84.3525549999999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,1055 DEKALB AVENUE,ATLANTA,GA,30307,INMAN PARK-REYNOLDSTOWN STATION - MARTA
-9378878.4959,3998318.6382,105,4022024,KENSINGTON STATION,http://www.itsmarta.com/Kensington.aspx,908634,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7726758530001,-84.251899008,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3350 KENSINGTON ROAD,DECATUR,GA,30032,KENSINGTON STATION - MARTA
-9392635.2335,3995283.742,106,4022025,KING MEMORIAL STATION,http://www.itsmarta.com/King-Memorial.aspx,908436,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.750010549,-84.375477884,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,377 DECATUR STREET,ATLANTA,GA,30312,KING MEMORIAL STATION - MARTA
-9398579.0056,3988616.0382,107,4022026,LAKEWOOD-FT MCPHERSON  STATION,http://www.itsmarta.com/Lakewood.aspx,908629,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7001935590001,-84.428871697,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2020 LEE STREET,ATLANTA,GA,30310,LAKEWOOD-FT MCPHERSON  STATION - MARTA
-9390648.5274,4008101.5397,108,4022027,LENOX STATION,http://www.itsmarta.com/Lenox.aspx,906827,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.845696,-84.357631,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,955 EAST PACES FERRY RD,ATLANTA,GA,30326,LENOX STATION - MARTA
-9391959.5381,4005068.6453,109,4022028,LINDBERGH CENTER STATION,http://www.itsmarta.com/Lindbergh.aspx,908054,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.8230649650001,-84.369408009,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2424 PIEDMONT ROAD,ATLANTA,GA,30324,LINDBERGH CENTER STATION - MARTA
